Id,System,Class,Static,Static2,Sun,Planets,Moons,Effect,Region,Constelation
unknown,J124224,4, H900,X877, Yellow Small,9,50,, Unknown (R22), Unknown (C214)
unknown,J124236,4, C247,N766, Red Giant,8,47, Cataclysmic Variable, Unknown (R21), Unknown (C198)
unknown,J124306,4, X877,N766, Yellow,10,41,, Unknown (R20), Unknown (C187)
unknown,J124727,4, X877,H900, White Dwarf,8,39,, Unknown (R19), Unknown (C180)
unknown,J124837,4, N766,P060, Orange radiant,12,44,, Unknown (R16), Unknown (C156)
unknown,J124930,4, X877,N766, Yellow Small,9,19,, Unknown (R20), Unknown (C187)
unknown,J124933,4, X877,C247, Yellow Small,7,84, Cataclysmic Variable, Unknown (R20), Unknown (C191)
unknown,J125031,4, P060,X877, White Dwarf,10,58,, Unknown (R18), Unknown (C169)
unknown,J125213,4, X877,H900, Orange radiant,9,40, Magnetar, Unknown (R19), Unknown (C179)
unknown,J125247,4, X877,N766, Red Giant,6,41,, Unknown (R19), Unknown (C173)
unknown,J125302,4, P060,C247, Orange radiant,9,57,, Unknown (R18), Unknown (C166)
unknown,J125316,4, H900,C247, Orange radiant,8,49, Magnetar, Unknown (R22), Unknown (C219)
unknown,J125629,4, C247,X877, Red Giant,8,45, Pulsar, Unknown (R23), Unknown (C229)
unknown,J125929,4, C247,P060, Blue,6,45,, Unknown (R21), Unknown (C196)
unknown,J130001,4, H900,N766, Pink,8,64,, Unknown (R22), Unknown (C221)
unknown,J130203,4, X877,C247, Orange,4,73, Wolf-Rayet Star, Unknown (R19), Unknown (C175)
unknown,J130237,4, H900,P060, White Dwarf,10,71,, Unknown (R22), Unknown (C225)
unknown,J130253,4, N766,X877, Yellow,9,38,, Unknown (R16), Unknown (C155)
unknown,J130330,4, H900,X877, Orange,11,35, Pulsar, Unknown (R22), Unknown (C216)
unknown,J130332,4, X877,C247, Orange Bright,8,22,, Unknown (R19), Unknown (C176)
unknown,J130343,4, X877,C247, Pink,10,69, Black Hole, Unknown (R19), Unknown (C184)
unknown,J130451,4, C247,H900, Orange,9,55, Wolf-Rayet Star, Unknown (R21), Unknown (C210)
unknown,J130518,4, N766,X877, Yellow,5,12,, Unknown (R16), Unknown (C153)
unknown,J130554,4, X877,N766, Red Giant,8,9,, Unknown (R20), Unknown (C190)
unknown,J130810,4, C247,H900, Red Giant,6,63, Red Giant, Unknown (R21), Unknown (C203)
unknown,J130828,4, X877,U574, Blue Small,10,57, Wolf-Rayet Star, Unknown (R19), Unknown (C182)
unknown,J130944,4, X877,P060, Orange Bright,10,22,, Unknown (R19), Unknown (C174)
unknown,J131004,4, X877,C247, Yellow Small,9,16, Black Hole, Unknown (R19), Unknown (C177)
unknown,J131037,4, X877,H900, Pink Small,6,27,, Unknown (R19), Unknown (C185)
unknown,J131047,4, N766,H900, Pink Small,6,25, Red Giant, Unknown (R16), Unknown (C160)
unknown,J131113,4, X877,N766, Red Giant,5,54,, Unknown (R20), Unknown (C190)
unknown,J131208,4, X877,C247, Orange Bright,11,51, Black Hole, Unknown (R19), Unknown (C176)
unknown,J131252,4, X877,H900, Yellow,10,43,, Unknown (R20), Unknown (C188)
unknown,J131553,4, P060,N766, Orange,6,25,, Unknown (R18), Unknown (C167)
unknown,J131624,4, C247,P060, Red Giant,7,11, Magnetar, Unknown (R23), Unknown (C231)
unknown,J131704,4, C247,X877, Yellow,9,43,, Unknown (R21), Unknown (C206)
unknown,J131712,4, X877,U574, Orange radiant,8,53,, Unknown (R19), Unknown (C178)
unknown,J132144,4, C247,H900, Yellow,6,92, Red Giant, Unknown (R21), Unknown (C208)
unknown,J132149,4, P060,H900, Red Giant,9,20,, Unknown (R18), Unknown (C168)
unknown,J132152,4, C247,X877, Orange radiant,11,60,, Unknown (R23), Unknown (C230)
unknown,J132256,4, X877,C247, Orange,8,16, Cataclysmic Variable, Unknown (R19), Unknown (C177)
unknown,J132309,4, P060,H900, Red Giant,10,16,, Unknown (R18), Unknown (C168)
unknown,J132532,4, H900,N766, Blue,9,73,, Unknown (R22), Unknown (C224)
unknown,J132611,4, N766,C247, Orange,7,28,, Unknown (R16), Unknown (C159)
unknown,J132735,4, C247,U574, Orange Bright,10,52,, Unknown (R21), Unknown (C211)
unknown,J132740,4, H900,X877, Red Giant,9,17,, Unknown (R22), Unknown (C216)
unknown,J132754,4, N766,X877, Orange Bright,10,56, Wolf-Rayet Star, Unknown (R16), Unknown (C161)
unknown,J133013,4, C247,X877, Yellow Small,8,25, Red Giant, Unknown (R21), Unknown (C207)
unknown,J133113,4, U574,X877, Blue Small,9,47,, Unknown (R17), Unknown (C163)
unknown,J133157,4, X877,C247, Pink,8,61, Pulsar, Unknown (R19), Unknown (C183)
unknown,J133358,4, X877,C247, Red Giant,9,34,, Unknown (R19), Unknown (C184)
unknown,J133458,4, N766,X877, Yellow,10,60,, Unknown (R16), Unknown (C154)
unknown,J133638,4, U574,H900, Orange radiant,5,63,, Unknown (R17), Unknown (C162)
unknown,J133931,4, H900,X877, Orange,5,43, Magnetar, Unknown (R22), Unknown (C216)
unknown,J133936,4, X877,N766, Orange,10,44,, Unknown (R20), Unknown (C189)
unknown,J133957,4, X877,H900, Orange radiant,8,54, Red Giant, Unknown (R20), Unknown (C188)
unknown,J134216,4, H900,U574, Yellow Small,10,5, Wolf-Rayet Star, Unknown (R22), Unknown (C226)
unknown,J134333,4, C247,H900, Red Giant,6,44,, Unknown (R21), Unknown (C209)
unknown,J134354,4, C247,X877, Orange,7,32,, Unknown (R21), Unknown (C200)
unknown,J134407,4, N766,H900, Pink Small,10,45,, Unknown (R16), Unknown (C158)
unknown,J134414,4, X877,N766, Yellow Small,11,45,, Unknown (R20), Unknown (C190)
unknown,J134459,4, C247,P060, Orange radiant,6,54,, Unknown (R23), Unknown (C231)
unknown,J134527,4, X877,C247, Orange Bright,5,13, Wolf-Rayet Star, Unknown (R19), Unknown (C183)
unknown,J134716,4, U574,X877, Pink Small,9,52,, Unknown (R17), Unknown (C163)
unknown,J134732,4, X877,H900, Orange radiant,8,79, Red Giant, Unknown (R19), Unknown (C185)
unknown,J134851,4, X877,N766, Orange radiant,10,41, Wolf-Rayet Star, Unknown (R19), Unknown (C173)
unknown,J135346,4, C247,P060, Orange radiant,12,40,, Unknown (R21), Unknown (C196)
unknown,J135508,4, P060,N766, Orange radiant,9,25,, Unknown (R18), Unknown (C170)
unknown,J135543,4, C247,U574, Orange radiant,8,34,, Unknown (R21), Unknown (C211)
unknown,J135807,4, C247,N766, Pink Small,9,17,, Unknown (R21), Unknown (C212)
unknown,J135836,4, X877,C247, Yellow Small,6,14, Pulsar, Unknown (R19), Unknown (C175)
unknown,J135908,4, X877,N766, Yellow,9,53,, Unknown (R20), Unknown (C187)
unknown,J140053,4, H900,N766, White Dwarf,3,37,, Unknown (R22), Unknown (C217)
unknown,J140154,4, C247,X877, Red Giant,8,42, Red Giant, Unknown (R21), Unknown (C207)
unknown,J140215,4, X877,N766, Blue Bright,8,60,, Unknown (R20), Unknown (C189)
unknown,J140244,4, X877,H900, Blue Small,11,62, Wolf-Rayet Star, Unknown (R19), Unknown (C179)
unknown,J140246,4, C247,N766, Yellow Small,1,17,, Unknown (R21), Unknown (C202)
unknown,J140545,4, X877,H900, Yellow Small,9,86,, Unknown (R19), Unknown (C179)
unknown,J140720,4, C247,X877, Yellow Small,8,26,, Unknown (R23), Unknown (C227)
unknown,J140810,4, C247,H900, Orange Bright,10,22,, Unknown (R21), Unknown (C203)
unknown,J140823,4, H900,X877, White,11,77,, Unknown (R22), Unknown (C214)
unknown,J140912,4, X877,U574, Red Giant,7,44,, Unknown (R19), Unknown (C182)
unknown,J140932,4, C247,H900, Orange Bright,10,15, Wolf-Rayet Star, Unknown (R21), Unknown (C209)
unknown,J141001,4, C247,H900, Pink,10,28,, Unknown (R21), Unknown (C197)
unknown,J141021,4, X877,C247, Orange Bright,7,16,, Unknown (R20), Unknown (C191)
unknown,J141055,4, N766,H900, Pink,6,25,, Unknown (R16), Unknown (C157)
unknown,J141104,4, C247,H900, Orange,7,20,, Unknown (R21), Unknown (C203)
unknown,J141218,4, N766,H900, Yellow,6,88, Black Hole, Unknown (R16), Unknown (C160)
unknown,J141220,4, X877,P060, Orange Bright,5,5, Magnetar, Unknown (R20), Unknown (C193)
unknown,J141252,4, X877,U574, Orange,8,44, Cataclysmic Variable, Unknown (R19), Unknown (C182)
unknown,J141316,4, H900,X877, Orange,8,29,, Unknown (R22), Unknown (C216)
unknown,J141322,4, X877,C247, White,9,67, Pulsar, Unknown (R19), Unknown (C175)
unknown,J141342,4, X877,C247, Yellow,7,11,, Unknown (R19), Unknown (C184)
unknown,J141425,4, C247,H900, Pink,5,35,, Unknown (R21), Unknown (C203)
unknown,J141633,4, X877,H900, Pink,7,57,, Unknown (R19), Unknown (C181)
unknown,J141647,4, C247,N766, Orange radiant,7,46,, Unknown (R23), Unknown (C228)
unknown,J141740,4, C247,N766, Red Giant,11,46, Pulsar, Unknown (R21), Unknown (C212)
unknown,J141931,4, X877,C247, Blue Small,9,40,, Unknown (R19), Unknown (C177)
unknown,J142117,4, C247,H900, Yellow Small,10,71,, Unknown (R21), Unknown (C208)
unknown,J142200,4, N766,X877, Orange radiant,10,40, Cataclysmic Variable, Unknown (R16), Unknown (C153)
unknown,J142214,4, U574,X877, Pink,11,47,, Unknown (R17), Unknown (C163)
unknown,J142241,4, N766,H900, Yellow Small,7,21, Cataclysmic Variable, Unknown (R16), Unknown (C160)
unknown,J142335,4, C247,H900, Yellow,13,36,, Unknown (R21), Unknown (C208)
unknown,J142355,4, P060,C247, Yellow Small,7,8, Red Giant, Unknown (R18), Unknown (C172)
unknown,J142506,4, H900,X877, Yellow,10,33, Magnetar, Unknown (R22), Unknown (C222)
unknown,J142800,4, C247,H900, Yellow,9,61, Magnetar, Unknown (R21), Unknown (C210)
unknown,J142822,4, X877,H900, Yellow,7,54, Wolf-Rayet Star, Unknown (R19), Unknown (C186)
unknown,J142923,4, U574,X877, Orange Bright,7,26,, Unknown (R17), Unknown (C165)
unknown,J143140,4, X877,N766, Yellow Small,8,45, Magnetar, Unknown (R20), Unknown (C189)
unknown,J143557,4, H900,N766, Orange radiant,7,46, Red Giant, Unknown (R22), Unknown (C221)
unknown,J143841,4, P060,N766, Yellow Small,11,25,, Unknown (R18), Unknown (C167)
unknown,J143902,4, H900,X877, Orange,12,68,, Unknown (R22), Unknown (C216)
unknown,J143922,4, X877,N766, Orange,7,28,, Unknown (R20), Unknown (C192)
unknown,J143946,4, X877,N766, Orange radiant,11,48, Pulsar, Unknown (R19), Unknown (C173)
unknown,J144038,4, H900,X877, Yellow Small,8,47, Pulsar, Unknown (R22), Unknown (C220)
unknown,J144120,4, C247,P060, Pink Small,11,71, Black Hole, Unknown (R21), Unknown (C196)
unknown,J144131,4, C247,H900, Orange radiant,12,80,, Unknown (R21), Unknown (C204)
unknown,J144135,4, C247,N766, Orange Bright,8,50, Black Hole, Unknown (R21), Unknown (C202)
unknown,J144329,4, X877,C247, Yellow Small,9,34,, Unknown (R20), Unknown (C194)
unknown,J144401,4, X877,C247, Pink Small,5,4, Red Giant, Unknown (R19), Unknown (C177)
unknown,J144519,4, N766,H900, Orange Bright,7,18, Magnetar, Unknown (R16), Unknown (C160)
unknown,J144732,4, X877,N766, Pink Small,7,22, Magnetar, Unknown (R19), Unknown (C173)
unknown,J144743,4, C247,X877, Pink Small,8,15, Wolf-Rayet Star, Unknown (R21), Unknown (C207)
unknown,J144746,4, N766,H900, Orange radiant,7,56,, Unknown (R16), Unknown (C157)
unknown,J144845,4, H900,N766, Orange Bright,11,36,, Unknown (R22), Unknown (C217)
unknown,J145129,4, N766,H900, Pink,9,13,, Unknown (R16), Unknown (C158)
unknown,J145238,4, X877,P060, Yellow Small,7,57,, Unknown (R19), Unknown (C174)
unknown,J145318,4, N766,C247, Pink Small,10,16, Black Hole, Unknown (R16), Unknown (C159)
unknown,J145335,4, C247,X877, Red Giant,8,18,, Unknown (R23), Unknown (C230)
unknown,J145424,4, H900,P060, Orange radiant,10,47, Cataclysmic Variable, Unknown (R22), Unknown (C225)
unknown,J145452,4, X877,N766, White,8,55,, Unknown (R19), Unknown (C173)
unknown,J145535,4, X877,C247, Blue,8,39,, Unknown (R20), Unknown (C191)
unknown,J145604,4, X877,H900, Orange Bright,7,58,, Unknown (R19), Unknown (C181)
unknown,J145659,4, X877,H900, Yellow,8,5,, Unknown (R19), Unknown (C181)
unknown,J145739,4, C247,X877, Orange Bright,5,10,, Unknown (R21), Unknown (C206)
unknown,J145749,4, C247,U574, Orange,8,52, Black Hole, Unknown (R21), Unknown (C211)
unknown,J145757,4, X877,C247, Orange,8,68, Black Hole, Unknown (R19), Unknown (C184)
unknown,J145838,4, P060,X877, Blue,10,50,, Unknown (R18), Unknown (C169)
unknown,J145848,4, C247,X877, Orange Bright,10,52, Red Giant, Unknown (R21), Unknown (C195)
unknown,J145937,4, H900,N766, Yellow Small,6,4, Black Hole, Unknown (R22), Unknown (C224)
unknown,J145944,4, X877,C247, Pink,9,47,, Unknown (R20), Unknown (C191)
unknown,J150026,4, C247,X877, Red Giant,9,33, Wolf-Rayet Star, Unknown (R23), Unknown (C229)
unknown,J150044,4, X877,C247, Yellow Small,9,45,, Unknown (R20), Unknown (C191)
unknown,J150112,4, U574,H900, Orange,9,67, Red Giant, Unknown (R17), Unknown (C164)
unknown,J150318,4, H900,X877, Orange radiant,7,55, Cataclysmic Variable, Unknown (R22), Unknown (C220)
unknown,J150320,4, X877,N766, Blue Small,9,46, Black Hole, Unknown (R20), Unknown (C190)
unknown,J150625,4, H900,C247, White,8,56,, Unknown (R22), Unknown (C223)
unknown,J150635,4, X877,H900, Orange radiant,9,61, Red Giant, Unknown (R19), Unknown (C179)
unknown,J150637,4, X877,C247, Orange,9,19,, Unknown (R19), Unknown (C176)
unknown,J150656,4, H900,C247, Orange radiant,9,38, Black Hole, Unknown (R22), Unknown (C218)
unknown,J150805,4, C247,H900, Orange Bright,7,7,, Unknown (R21), Unknown (C203)
unknown,J150944,4, C247,H900, Yellow,10,52, Magnetar, Unknown (R21), Unknown (C209)
unknown,J150951,4, X877,N766, Yellow Small,9,19, Black Hole, Unknown (R20), Unknown (C189)
unknown,J151021,4, C247,N766, Pink Small,10,46,, Unknown (R21), Unknown (C202)
unknown,J151303,4, C247,X877, Pink,6,9, Red Giant, Unknown (R21), Unknown (C195)
unknown,J151353,4, X877,P060, Orange radiant,9,39, Black Hole, Unknown (R19), Unknown (C174)
unknown,J151359,4, X877,N766, Yellow Small,9,68,, Unknown (R20), Unknown (C189)
unknown,J151416,4, H900,N766, Yellow Small,9,34, Wolf-Rayet Star, Unknown (R22), Unknown (C217)
unknown,J151520,4, P060,X877, Orange Bright,4,38, Pulsar, Unknown (R18), Unknown (C169)
unknown,J151610,4, H900,N766, Red Giant,8,22, Red Giant, Unknown (R22), Unknown (C224)
unknown,J151643,4, N766,P060, Orange Bright,9,50, Pulsar, Unknown (R16), Unknown (C156)
unknown,J151720,4, X877,P060, Blue,8,67,, Unknown (R19), Unknown (C174)
unknown,J151757,4, C247,H900, Orange radiant,7,27,, Unknown (R21), Unknown (C210)
unknown,J151940,4, X877,H900, Yellow,9,56,, Unknown (R19), Unknown (C180)
unknown,J152255,4, N766,H900, Orange Bright,5,11, Magnetar, Unknown (R16), Unknown (C160)
unknown,J152404,4, C247,X877, Pink Small,10,68, Red Giant, Unknown (R23), Unknown (C230)
unknown,J152421,4, X877,N766, Orange,8,24,, Unknown (R20), Unknown (C190)
unknown,J152443,4, P060,H900, Blue Small,8,51,, Unknown (R18), Unknown (C168)
unknown,J152502,4, C247,X877, Yellow Small,11,35,, Unknown (R23), Unknown (C227)
unknown,J152628,4, X877,C247, Blue Bright,12,28, Black Hole, Unknown (R19), Unknown (C184)
unknown,J152633,4, X877,C247, Yellow,8,48,, Unknown (R20), Unknown (C194)
unknown,J152654,4, X877,H900, Red Giant,6,58, Cataclysmic Variable, Unknown (R19), Unknown (C180)
unknown,J152711,4, H900,C247, Orange,8,78, Black Hole, Unknown (R22), Unknown (C223)
unknown,J152720,4, C247,X877, Orange radiant,7,63, Magnetar, Unknown (R21), Unknown (C195)
unknown,J153110,4, H900,C247, Orange,12,46, Red Giant, Unknown (R22), Unknown (C223)
unknown,J153116,4, X877,U574, Yellow Small,9,41, Black Hole, Unknown (R19), Unknown (C178)
unknown,J153202,4, N766,H900, White,9,32,, Unknown (R16), Unknown (C157)
unknown,J153215,4, P060,C247, Red Giant,9,59, Wolf-Rayet Star, Unknown (R18), Unknown (C166)
unknown,J153338,4, N766,C247, Orange Bright,7,45,, Unknown (R16), Unknown (C159)
unknown,J153722,4, C247,N766, Orange Bright,5,27, Magnetar, Unknown (R23), Unknown (C228)
unknown,J154102,4, X877,C247, Red Giant,6,10,, Unknown (R20), Unknown (C194)
unknown,J154109,4, X877,U574, Orange radiant,9,42,, Unknown (R19), Unknown (C178)
unknown,J154232,4, H900,N766, Yellow,9,49,, Unknown (R22), Unknown (C221)
unknown,J154321,4, H900,C247, White Dwarf,6,6,, Unknown (R22), Unknown (C213)
unknown,J154407,4, C247,X877, Orange radiant,9,48,, Unknown (R23), Unknown (C227)
unknown,J154541,4, X877,H900, Yellow,9,62,, Unknown (R19), Unknown (C179)
unknown,J154610,4, H900,X877, Blue,8,53, Wolf-Rayet Star, Unknown (R22), Unknown (C220)
unknown,J154631,4, U574,H900, Orange Bright,7,66, Red Giant, Unknown (R17), Unknown (C164)
unknown,J154706,4, X877,U574, Orange radiant,8,56,, Unknown (R19), Unknown (C182)
unknown,J154724,4, X877,H900, Orange,7,45,, Unknown (R19), Unknown (C185)
unknown,J154824,4, H900,U574, Orange radiant,8,61, Wolf-Rayet Star, Unknown (R22), Unknown (C226)
unknown,J154833,4, X877,N766, Orange radiant,10,24,, Unknown (R20), Unknown (C189)
unknown,J154854,4, H900,C247, Pink,11,44,, Unknown (R22), Unknown (C218)
unknown,J155002,4, H900,N766, Yellow,9,49,, Unknown (R22), Unknown (C221)
unknown,J155200,4, X877,C247, Yellow,12,88,, Unknown (R20), Unknown (C191)
unknown,J155214,4, C247,N766, Yellow Small,7,20,, Unknown (R21), Unknown (C199)
unknown,J155249,4, C247,P060, Yellow Small,7,51, Pulsar, Unknown (R21), Unknown (C205)
unknown,J155313,4, X877,N766, Orange radiant,6,84,, Unknown (R20), Unknown (C187)
unknown,J155338,4, P060,H900, Orange,9,93,, Unknown (R18), Unknown (C168)
unknown,J155340,4, U574,X877, Orange radiant,9,63,, Unknown (R17), Unknown (C163)
unknown,J155416,4, P060,C247, Orange,10,28,, Unknown (R18), Unknown (C172)
unknown,J155506,4, H900,X877, Red Giant,8,36,, Unknown (R22), Unknown (C222)
unknown,J155521,4, P060,N766, Orange Bright,9,40, Cataclysmic Variable, Unknown (R18), Unknown (C170)
unknown,J155711,4, X877,N766, Red Giant,8,25, Wolf-Rayet Star, Unknown (R19), Unknown (C173)
unknown,J155831,4, C247,U574, Blue Bright,9,41,, Unknown (R21), Unknown (C211)
unknown,J155959,4, H900,X877, Yellow,8,17,, Unknown (R22), Unknown (C214)
unknown,J160016,4, C247,H900, Pink Small,7,44,, Unknown (R21), Unknown (C208)
unknown,J160032,4, C247,X877, Orange radiant,8,52, Black Hole, Unknown (R21), Unknown (C207)
unknown,J160046,4, C247,X877, Pink,12,73,, Unknown (R21), Unknown (C200)
unknown,J160156,4, C247,H900, Orange radiant,7,56,, Unknown (R21), Unknown (C209)
unknown,J160225,4, N766,X877, Red Giant,10,68,, Unknown (R16), Unknown (C153)
unknown,J160321,4, N766,P060, Pink,11,47,, Unknown (R16), Unknown (C156)
unknown,J160419,4, N766,X877, Orange Bright,8,21,, Unknown (R16), Unknown (C155)
unknown,J160455,4, X877,U574, Pink Small,12,32,, Unknown (R19), Unknown (C178)
unknown,J160459,4, X877,U574, Red Giant,7,70, Red Giant, Unknown (R19), Unknown (C178)
unknown,J160800,4, P060,H900, Orange,8,53, Pulsar, Unknown (R18), Unknown (C168)
unknown,J160929,4, H900,C247, Yellow Small,10,56, Black Hole, Unknown (R22), Unknown (C223)
unknown,J161029,4, H900,U574, Orange radiant,6,49,, Unknown (R22), Unknown (C226)
unknown,J161037,4, X877,U574, Pink,7,63,, Unknown (R19), Unknown (C182)
unknown,J161119,4, U574,H900, Red Giant,6,60,, Unknown (R17), Unknown (C164)
unknown,J161357,4, H900,X877, Yellow,4,45, Black Hole, Unknown (R22), Unknown (C214)
unknown,J161752,4, N766,P060, Yellow,8,68,, Unknown (R16), Unknown (C156)
unknown,J161815,4, X877,C247, Pink Small,7,33,, Unknown (R19), Unknown (C177)
unknown,J162205,4, H900,X877, Orange Bright,10,38,, Unknown (R22), Unknown (C214)
unknown,J162226,4, P060,C247, Red Giant,9,25, Red Giant, Unknown (R18), Unknown (C166)
unknown,J162231,4, C247,X877, Yellow Small,8,39,, Unknown (R21), Unknown (C195)
unknown,J162251,4, X877,H900, Yellow Small,11,14, Black Hole, Unknown (R19), Unknown (C180)
unknown,J162255,4, C247,X877, Orange radiant,11,36,, Unknown (R23), Unknown (C230)
unknown,J162303,4, X877,H900, Orange radiant,5,47, Black Hole, Unknown (R19), Unknown (C186)
unknown,J162632,4, X877,N766, Orange radiant,6,31,, Unknown (R20), Unknown (C187)
unknown,J162656,4, C247,N766, Orange radiant,10,40,, Unknown (R21), Unknown (C199)
unknown,J162816,4, C247,X877, Blue Small,8,35, Magnetar, Unknown (R21), Unknown (C201)
unknown,J162819,4, X877,C247, Orange radiant,8,34,, Unknown (R19), Unknown (C177)
unknown,J162828,4, C247,X877, Yellow,10,17, Cataclysmic Variable, Unknown (R23), Unknown (C229)
unknown,J162831,4, C247,N766, Yellow Small,9,65,, Unknown (R21), Unknown (C198)
unknown,J163217,4, C247,P060, Yellow Small,8,18, Cataclysmic Variable, Unknown (R21), Unknown (C205)
unknown,J163435,4, X877,C247, Orange,10,33, Wolf-Rayet Star, Unknown (R19), Unknown (C183)
unknown,J163444,4, C247,H900, Orange,10,34,, Unknown (R21), Unknown (C197)
