System,Region,Coordinates,SecurityRating,Stations,AsteroidBelts,IceBelts
G-W1ND,Oasa,"9.47793844374235,18.3600708774668",-0.246302704,0,8,1
MZLW-9,Oasa,"9.1983760125374,18.5442726244198",-0.170728191,0,13,0
ND-X7X,Oasa,"9.77273024593622,18.9182187530421",-0.200456778,0,7,2
DGDT-3,Oasa,"9.95103549473551,19.4731458090349",-0.295911921,0,4,0
2-WNTD,Oasa,"8.89794078709139,19.9886608626442",-0.140454939,0,7,1
83-YGI,Oasa,"9.71905776686958,19.8053228073374",-0.331193901,0,5,0
KH-EWC,Oasa,"8.65807580325613,20.490879184127",-0.160790266,0,2,1
3VL6-I,Oasa,"8.94584036272152,20.7902815108161",-0.067667691,0,23,1
F-816R,Oasa,"8.54991791555738,21.275913126482",-0.14989252,0,7,1
DS3-6A,Oasa,"9.83290027605955,22.3629904969816",-0.249416033,0,3,1
V0-H4L,Oasa,"11.2754471000542,22.9790895831753",-0.270346942,0,11,0
T-HMWP,Oasa,"10.0360061299013,22.3834939784146",-0.361161615,0,15,0
DYS-CG,Oasa,"10.7236628812585,22.920414460624",-0.526463129,0,16,0
MTGF-2,Oasa,"14.6328984377949,22.911147799271",-0.364742138,0,2,0
0-QP56,Oasa,"14.8493407505969,23.2774178128993",-0.350731788,0,4,0
GTQ-C9,Oasa,"15.2781276226634,23.3522647161584",-0.35869022,0,12,0
M-NWLB,Oasa,"15.8487835783248,23.8082144709528",-0.531204485,0,11,0
ORB4-J,Oasa,"15.0895353203757,23.6907023756429",-0.332546171,0,9,1
GGMF-J,Oasa,"16.1528442489026,23.721855602218",-0.481153259,0,6,0
IG-4OF,Oasa,"15.6541204210236,24.4525652504918",-0.570760566,0,10,0
LQQH-J,Oasa,"15.3441316178946,24.8221164096868",-0.608966585,0,2,0
W5-VBR,Oasa,"14.6643974353095,25.2109807154123",-0.57318039,0,10,0
J-D5U7,Oasa,"13.4583925156571,24.6949845252427",-0.474389375,0,5,1
Y-770C,Oasa,"15.4156002654565,25.6000833824179",-0.680111032,0,11,1
X-Z4JW,Oasa,"14.8778778889286,25.6192170223396",-0.391491647,0,11,0
R8WV-7,Oasa,"15.2697732080682,25.9761850618429",-0.595294265,0,5,0
6U-MFQ,Oasa,"10.2195744539284,23.4950401610131",-0.704562845,0,10,0
1EO-OE,Oasa,"10.5472100819051,23.6484962497202",-0.763614275,0,11,0
YQTK-R,Oasa,"10.6413156911778,24.0368205642449",-0.753333744,0,17,0
FZCR-3,Oasa,"9.66134638890583,23.2642535037061",-0.639904816,0,6,0
5-9L3H,Oasa,"9.916123664408,23.5714658396971",-0.778927359,0,13,0
1-HDQ4,Oasa,"10.8029599301801,23.9814177590751",-0.8057128,0,9,0
WVMS-X,Oasa,"10.3043265912773,23.6647798542419",-0.767571304,0,4,0
7-UVMT,Oasa,"10.4074803640861,23.3963483047702",-0.731865014,0,2,0
R-ZESX,Oasa,"9.93897250281221,23.6528617918118",-0.71335106,0,8,0
IO-R2S,Oasa,"10.1317501049264,24.4215856450583",-0.724203715,0,10,0
HF-K3O,Oasa,"9.80114893929967,23.9168424599647",-0.773164463,0,18,0
QE2-FS,Oasa,"9.5567337569533,24.1324225524642",-0.736990688,0,3,0
Q-ITV5,Oasa,"10.7117565897935,24.1313690546186",-0.636275793,0,21,0
5JEZ-I,Oasa,"15.9407292227021,26.467653585304",-0.520250906,0,13,0
XEF6-Z,Oasa,"16.0652332479685,26.8321991582962",-0.559945459,0,24,0
SON-TW,Oasa,"15.201949133414,27.2520357126444",-0.59416831,0,8,0
V-X0KM,Oasa,"16.775023018295,26.8303481802248",-0.532261279,0,3,0
U9SE-N,Oasa,"14.1190048292239,27.6871803560234",-0.481323614,0,11,0
XXZ-3W,Oasa,"15.8649377026622,28.0380510559266",-0.873411605,0,29,0
RF-X7V,Oasa,"11.6514406341016,24.4934133058377",-0.728495228,0,4,0
BQ0-UU,Oasa,"11.9330821050983,24.8355911770168",-0.724416555,0,32,0
3-JG3X,Oasa,"12.3627223692821,24.9521174572759",-0.67132046,0,8,0
GK3-RX,Oasa,"12.2482052389272,25.4959842571102",-0.633270892,0,18,0
1P-QWR,Oasa,"11.9160039630689,24.9736553088094",-0.7218025,0,12,0
FJ-GUR,Oasa,"12.7598631072482,25.2870032398907",-0.557952328,0,3,0
UGR-J2,Oasa,"16.8961031754707,23.2723180592841",-0.774080805,0,2,0
QZ-DIZ,Oasa,"17.4514172006729,23.5215806560313",-0.665463859,0,22,0
Y-0HVF,Oasa,"17.4561491128545,22.7260029068808",-0.819327789,0,6,0
21M1-B,Oasa,"17.2863123094952,23.3370081248956",-0.648766833,0,8,0
KED-2O,Oasa,"17.7673782772794,23.1344981741769",-0.893794812,0,6,0
U-RELP,Oasa,"17.2078929302467,24.4362713464103",-0.847573277,0,2,1
IAMJ-Q,Oasa,"17.9814266780604,25.1993039570113",-1,0,4,0
E6Q-LE,Oasa,"10.7282910621551,24.6313435433533",-0.801720463,0,5,0
HO4E-Q,Oasa,"11.0235316308863,25.0714216760476",-0.753278193,0,3,0
QY2Y-N,Oasa,"10.565057012512,25.2076995698456",-0.880557352,0,3,0
X-9ZZR,Oasa,"10.1011214202432,25.2081115522364",-0.917636798,0,4,1
RO-AIQ,Oasa,"10.262386782534,25.171109646901",-0.987530537,0,10,0
VZEG-B,Oasa,"11.179875274827,25.2744554329709",-0.620269241,0,10,0
P-ZWKH,Oasa,"9.91629802123686,25.325767841383",-1,0,3,1
9G5J-1,Oasa,"8.53103808622449,20.3849187811573",-0.046790775,0,12,1
B-ETDW,Oasa,"7.7935299925989,20.2124629468055",-0.070160618,0,4,0
0PU2-R,Oasa,"6.57931117375177,20.4458539214526",-0.334780107,0,19,0
XM-RMD,Oasa,"6.44437737253468,21.067551554254",-0.51918308,0,3,1
91-KD8,Oasa,"5.60833596234254,20.2250784365819",-0.453505215,0,5,1
OZ-DS5,Oasa,"6.10157269958407,21.6176701870541",-0.958126529,0,4,0
LA2-KV,Oasa,"10.8963026363116,22.7942948758173",-0.346726157,0,10,0
WW-OVQ,Oasa,"11.0529530600146,22.0773586821377",-0.224061118,0,9,1
S7WI-F,Oasa,"12.0053371976081,22.1565196297205",-0.545586754,0,19,0
1-BK1Q,Oasa,"12.3960399748452,21.4887079236273",-0.710905907,0,6,0
X-CYNC,Oasa,"12.3517548091307,21.9666060410023",-0.639512223,0,42,0
RJBC-I,Oasa,"12.9871905837234,21.3482086815436",-0.832262763,0,13,0
H-MHWF,Oasa,"13.4224882491554,24.7245825182308",-0.365247206,0,8,1
PND-SI,Oasa,"12.7708012400639,24.5349823304292",-0.304699484,0,6,0
XKM-DE,Oasa,"12.8069644669652,24.244455281791",-0.118822682,0,4,1
JXQJ-B,Oasa,"12.4506526566,24.6873128243414",-0.433221416,0,2,1
Y-BIPM,Oasa,"11.5288854327553,25.1526351788046",-0.414793638,0,3,1
QYT-X8,Oasa,"12.3462386590321,23.7054027906473",-0.427170069,0,13,2
5-IH57,Oasa,"12.6305388878858,23.3656776861298",-0.470841327,0,8,0
MHC-R3,Syndicate,"6.88155470768646,-27.9842667530769",-0.034548261,0,5,0
F67E-Q,Syndicate,"7.4904867714075,-28.6238311798866",-0.02341099,1,15,0
6E-578,Syndicate,"6.05557670335508,-28.4211858635164",-0.050884547,0,8,1
Poitot,Syndicate,"7.7522942323563,-29.0144493535837",-0.019552215,2,8,0
ZVN5-H,Syndicate,"5.53348905908336,-28.5311498526421",-0.080935722,0,10,0
ATY-2U,Syndicate,"5.77074457579872,-28.94281738444",-0.074604018,0,9,0
X-BV98,Syndicate,"8.29168513762876,-29.0774473486439",-0.040967143,1,16,0
2X-PQG,Syndicate,"5.90486912585573,-29.0235659356329",-0.062467417,1,14,0
FD-MLJ,Syndicate,"8.40030135573731,-30.1450438369078",-0.03860807,2,9,0
PF-346,Syndicate,"9.80388420819856,-29.5597168935777",-0.352078584,0,10,0
X-M2LR,Syndicate,"9.0195999267068,-30.9992952371732",-0.125911219,1,11,0
K5-JRD,Syndicate,"9.06725672696421,-31.6693316483929",-0.091496096,1,14,1
6-CZ49,Syndicate,"5.17949832813359,-27.4536599011919",-0.157212655,1,7,0
EZA-FM,Syndicate,"4.90671778940989,-27.8371390083777",-0.160266273,2,4,0
8-JYPM,Syndicate,"4.88645708331879,-28.4796903076133",-0.147146802,0,5,0
PVH8-0,Syndicate,"5.41069843920599,-27.7668930657412",-0.103962673,1,7,0
M2-CF1,Syndicate,"5.10901954190227,-28.5610303478365",-0.135093888,1,6,0
JH-M2W,Syndicate,"4.97302231109258,-28.2002043874194",-0.121628935,0,22,0
PC9-AY,Syndicate,"4.36314930899618,-27.553683343456",-0.156372017,2,26,0
T22-QI,Syndicate,"3.8328812390836,-27.8522646480816",-0.172372117,6,8,0
X-PYH5,Syndicate,"3.96486568770837,-28.4247642249728",-0.198846135,0,16,0
ZN0-SR,Syndicate,"3.95407984122747,-29.1212087081537",-0.234830946,3,10,0
5-DSFH,Syndicate,"3.3366123848971,-29.1439766214234",-0.269341448,0,21,0
AK-QBU,Syndicate,"3.56779447175533,-29.4031282672642",-0.307686314,0,3,1
QWF-6P,Syndicate,"5.18620444529106,-28.239748812767",-0.132963655,0,6,0
AAS-8R,Syndicate,"5.55528697448564,-28.6785689277331",-0.090793587,2,10,0
V4-L0X,Syndicate,"5.87657844130216,-28.9085316202276",-0.070530539,2,10,0
PFP-GU,Syndicate,"6.13996210280119,-28.4087969640858",-0.054182408,1,3,0
0EK-NJ,Syndicate,"6.52005927585337,-27.9448135524236",-0.058097761,0,6,0
1-NKVT,Syndicate,"5.34007398776339,-27.8938660426961",-0.160034347,1,10,0
UM-Q7F,Syndicate,"6.81494745252142,-28.0914851737131",-0.04918649,2,7,0
T-LIWS,Syndicate,"7.01170583461037,-28.0486154618415",-0.066249596,1,18,0
KTHT-O,Syndicate,"6.47668488555303,-28.6752936676335",-0.046666365,1,17,1
97X-CH,Syndicate,"4.59862631240215,-28.70475629497",-0.195581268,0,6,0
5-T0PZ,Syndicate,"4.06234550642933,-28.6883358534531",-0.27785223,0,9,0
6R-PWU,Syndicate,"4.43387344547473,-28.49530444075",-0.273852089,0,11,0
2Q-I6Q,Syndicate,"4.84647897296078,-29.5119975602744",-0.143126502,0,18,1
A-ZLHX,Syndicate,"3.54373249229824,-28.6490474457561",-0.334747627,2,5,0
UTKS-5,Syndicate,"2.68197197698586,-28.8711412743391",-0.367209521,0,3,0
Y9G-KS,Syndicate,"2.49375799960406,-29.5743069561427",-0.376813356,1,10,0
I-YGGI,Syndicate,"2.55150487428626,-29.9704545222473",-0.199044205,0,11,1
VV-VCR,Syndicate,"4.68587940364967,-29.1301928672695",-0.167873804,1,8,1
5-75MB,Syndicate,"4.82066165418835,-29.4115562501524",-0.164185383,0,5,0
IIRH-G,Syndicate,"3.8578326591172,-29.7127742421718",-0.256790382,1,3,0
35-RK9,Syndicate,"3.9004069943172,-30.1479953965618",-0.246905199,1,7,1
XS-XAY,Syndicate,"3.28081378236338,-31.2817621443877",-0.337852729,0,2,0
DP34-U,Syndicate,"3.08757858552662,-31.6401162105217",-0.357557261,2,9,0
617I-I,Syndicate,"3.64332850280099,-31.616421336811",-0.267990063,0,7,0
6-U2M8,Syndicate,"3.3477421631303,-32.0792482549064",-0.334780378,0,6,0
I0AB-R,Syndicate,"3.93499733123008,-31.9335977613778",-0.25213148,4,2,1
MXYS-8,Syndicate,"2.77979995764537,-32.6109144900424",-0.387648091,2,2,0
A-3ES3,Syndicate,"4.2471641234686,-32.170605352848",-0.232260883,0,16,0
8V-SJJ,Syndicate,"8.64020606646801,-31.7301637928745",-0.052245094,0,14,1
5-FGQI,Syndicate,"8.73536590930438,-32.0711145451898",-0.031898469,1,17,2
3KNK-A,Syndicate,"8.36972711157111,-32.844278980288",-0.013615993,3,6,0
TXW-EI,Syndicate,"9.08625352989081,-32.6637482907059",-0.01311256,4,6,0
3MOG-V,Syndicate,"7.71894719948838,-33.9332779543721",-0.00472841,1,5,0
NG-C6Y,Syndicate,"9.40103089278011,-33.6858619216037",-0.003516652,0,16,1
XYY-IA,Syndicate,"9.70412119767773,-33.1426454654712",-0.007947525,2,5,0
BMNV-P,Syndicate,"9.44783577229471,-31.1540652554691",-0.184234051,1,26,0
BY-S36,Syndicate,"8.59326508561465,-32.4129775441396",-0.01675086,2,9,0
31-MLU,Syndicate,"9.73371551226037,-31.6670539740005",-0.165359291,2,5,0
0LTQ-C,Syndicate,"10.2387897546411,-31.7250964095291",-0.219248943,1,8,0
A9D-R0,Syndicate,"9.41405983632181,-31.9918579587275",-0.085089976,0,18,0
2P-4LS,Syndicate,"10.1409755680404,-32.2703727776158",-0.121043695,3,7,1
RF-GGF,Syndicate,"9.73456007619241,-31.1864882706141",-0.246618336,2,1,1
LSC4-P,Syndicate,"11.0610985406963,-31.6352195052603",-0.314840998,1,14,0
A-SJ8X,Syndicate,"10.4825862277449,-32.5480783451587",-0.086756876,1,15,0
10UZ-P,Syndicate,"10.9631453100078,-32.5251838946697",-0.128695575,0,8,0
EN-VOD,Syndicate,"10.2709427742321,-33.2153456461746",-0.034611846,0,16,0
9GYL-O,Syndicate,"11.6421261533551,-33.159783933423",-0.046994859,3,8,0
VLGD-R,Syndicate,"11.597388542698,-33.5433218950641",-0.019452724,2,8,0
S-GKKR,Syndicate,"12.0544256367353,-33.6141387278274",-0.01997324,0,6,0
9U-TTJ,Syndicate,"11.8112103531331,-31.884460031606",-0.237897317,0,4,0
Y-W6GF,Syndicate,"7.22093698398256,-34.7585846481311",-0.009271935,5,6,0
KFR-ZE,Syndicate,"6.78768893100665,-35.4367312268902",-0.012945285,2,19,0
KLYN-8,Syndicate,"7.12642895616072,-34.7304933334026",-0.013905628,3,22,0
D85-VD,Syndicate,"6.18816845819354,-35.3562180941976",-0.023505086,1,6,0
5-VKCN,Syndicate,"7.0323226112008,-34.2468436473979",-0.016491628,0,20,0
U0V6-T,Syndicate,"6.55882608440747,-35.9958531466129",-0.009788298,0,17,1
5KS-AB,Syndicate,"7.77866552032545,-35.3974222201354",-0.0020588,0,7,0
0T-AMZ,Syndicate,"7.81289463695911,-34.8579194911417",-0.010192699,2,16,0
57-YRU,Syndicate,"8.07842318185749,-35.4126449701551",-0.005675402,1,7,1
4L-E5P,Syndicate,"7.50094156060125,-35.589164716431",-0.009857527,2,4,0
UFXF-C,Syndicate,"7.53743143066625,-35.861140786116",-0.00794012,0,4,2
RLL-9R,Syndicate,"7.22583074640233,-36.2234381121441",-0.008892641,1,11,0
51-5XG,Syndicate,"7.23227385691118,-35.3362075204443",-0.010118822,0,5,0
EF-F36,Syndicate,"7.22371345108967,-33.4639417142548",-0.028789503,1,4,0
3-IN0V,Syndicate,"7.15069398406423,-33.2831167516246",-0.034210146,0,18,0
Z-QENW,Syndicate,"6.97577655486561,-33.7717131691299",-0.03509119,0,14,0
D-B7YK,Syndicate,"6.87262425340047,-32.7635363145314",-0.04778004,0,8,0
DUV-5Y,Syndicate,"7.16080226663117,-33.8705801178889",-0.028610989,0,14,1
GRNJ-3,Syndicate,"6.92144416828641,-33.5272604668264",-0.034617559,1,17,0
VSIG-K,Syndicate,"7.57594810703686,-35.8014209938427",-0.004873705,4,9,1
RSS-KA,Syndicate,"6.74483540416197,-36.2171200675727",-0.011837767,2,17,0
CIS-7X,Syndicate,"6.55064896935922,-36.764179731121",-0.009062799,2,15,0
DCHR-L,Syndicate,"6.97586925090355,-36.4312155523067",-0.008127164,1,5,0
EU0I-T,Syndicate,"6.92119918588281,-35.7196248302406",-0.014694441,0,4,0
4-JWWQ,Syndicate,"5.87944466175993,-36.7192795346001",-0.020317533,0,4,0
G-6SXJ,Syndicate,"6.71197980744489,-36.581830433583",-0.011343532,0,10,0
S-U8A4,Syndicate,"3.39694205819688,-32.3678507570569",-0.445748838,4,18,0
ZV-72W,Syndicate,"3.83457698810206,-32.4243835711142",-0.416183902,2,8,0
2G38-I,Syndicate,"3.34743611905532,-32.890994841954",-0.413222508,2,4,0
CY-ZLP,Syndicate,"4.12732395974529,-32.5267200002031",-0.351463545,2,8,0
U4-Q2V,Syndicate,"4.14789659537849,-32.1363725578707",-0.376965684,1,7,0
98Q-8O,Syndicate,"3.67193737020743,-32.8046345020608",-0.390362575,3,8,1
Arlulf,Metropolis,"0.734480206863783,-7.83158024603085",0.956387082,7,3,0
Brundakur,Metropolis,"0.571719201304394,-7.16491031975939",0.890508007,3,9,0
Stirht,Metropolis,"1.26322927558266,-7.84335779299872",0.922674254,5,6,0
Illuin,Metropolis,"2.15306602389921,-7.59610140340676",0.91334984,6,13,0
Nedegulf,Metropolis,"1.3170272805286,-7.17708439977842",0.768313573,5,6,0
Aldilur,Metropolis,"1.63969787682606,-7.30360566744704",0.90946864,7,12,0
Alf,Metropolis,"0.0911121559433951,-7.81141150029044",0.953673395,3,5,0
Eust,Metropolis,"7.81394739914831,-12.6556609863428",0.683898855,1,4,0
Flost,Metropolis,"7.94017660070711,-11.3642241583658",0.725059551,0,6,0
Todrir,Metropolis,"8.79458323011808,-13.1668310969184",0.972757394,0,7,0
Asgeir,Metropolis,"7.36378893984829,-11.0203549522918",0.735821996,0,5,1
Evuldgenzo,Metropolis,"7.98359366062102,-10.8045725470023",0.714302839,1,3,0
Ongund,Metropolis,"7.02255862819892,-12.7933955322228",0.625702395,0,12,0
Jondik,Metropolis,"7.09381834181639,-10.3110956092934",0.853141549,1,8,0
Olbra,Metropolis,"6.46988349745225,-9.39137431949943",0.938166903,1,8,0
Altrinur,Metropolis,"6.48175962592518,-8.83351998137755",0.768873749,7,20,0
Vilur,Metropolis,"6.37579995867361,-8.12530604375761",0.847064581,2,3,0
Reset,Metropolis,"7.06556885553276,-9.45772997113735",0.725169441,10,8,0
Eygfe,Metropolis,"6.17152951882885,-9.15605217733365",0.697443076,2,12,1
Eiluvodi,Metropolis,"7.03881574816486,-10.6304820253343",0.779535341,3,23,0
Freatlidur,Metropolis,"6.49550953868167,-10.6786037771867",0.826575873,7,16,0
Roleinn,Metropolis,"5.90949657106511,-10.4988448190236",0.905099852,1,5,0
Maturat,Metropolis,"4.83319879373558,-10.5699184048779",0.755887865,6,12,0
Bongveber,Metropolis,"6.76192384575118,-8.8401190566883",0.911898089,4,17,0
Anbald,Metropolis,"7.47815451955567,-8.11517936913288",0.703796508,3,16,0
Vorsk,Metropolis,"4.49632409249256,-10.5923059701234",0.604577938,4,27,0
Hjortur,Metropolis,"3.21107913934091,-7.82068110439247",0.856914118,2,31,0
Egbonbet,Metropolis,"3.35247260393739,-8.05656604394025",0.891301727,1,17,0
Totkubad,Metropolis,"4.0656487224901,-7.32845041347755",0.86802315,1,2,0
Meimungen,Metropolis,"4.40665170813726,-6.9938169700772",0.907195357,1,9,0
Agtver,Metropolis,"4.16410332104559,-7.83134924162326",0.881107497,2,4,0
Datulen,Metropolis,"4.50405464803443,-7.34385340560807",0.858162878,2,11,0
Situner,Metropolis,"4.83322123204239,-6.71930573740672",0.838268782,1,6,0
Tamekamur,Metropolis,"4.08390763551862,-8.10550734651255",0.890739402,2,11,0
Evettullur,Metropolis,"3.2085722999751,-8.28828701849917",0.79498291,3,5,0
Leurtmar,Metropolis,"2.73976556753064,-6.8269111272524",0.957897643,1,6,0
Ryddinjorn,Metropolis,"3.23103306566979,-6.05960787762865",1,1,10,0
Arlek,Metropolis,"3.58533646181807,-5.91710426757699",0.959572562,1,8,0
Elgoi,Metropolis,"3.89822863736402,-5.45696406320713",0.888499598,4,26,0
Eram,Metropolis,"3.52815293627713,-4.77803471765862",0.775374136,6,13,0
Yrmori,Metropolis,"3.6130889943582,-4.25129093649825",0.644345282,2,9,0
Aldagolf,Metropolis,"3.69443859845395,-4.58724860904721",0.574610537,1,3,0
Aldrat,Metropolis,"6.01944253594579,-9.15037123427868",0.615566169,4,9,0
Urnhard,Metropolis,"5.8548820501231,-9.79387450713669",0.649632917,1,6,0
Hardbako,Metropolis,"5.73503526524539,-9.29047247190586",0.727252749,1,12,0
Erstur,Metropolis,"5.43076014309968,-9.59523571964065",0.575795421,1,3,0
Fredagod,Metropolis,"5.20409845960412,-8.94716091346475",0.822064359,3,14,0
Libold,Metropolis,"5.11709697191458,-9.04482649213606",0.556402071,3,7,0
Wirdalen,Metropolis,"6.4427610773071,-8.71421870535491",0.591071101,2,9,0
Nein,Metropolis,"6.19305633514618,-8.3688751908283",0.542579419,3,4,1
Enden,Metropolis,"6.91072821166216,-8.55057414466455",0.392751837,0,7,0
Erstet,Metropolis,"6.23847077403005,-7.60889860685363",0.449401752,0,5,0
Anstard,Metropolis,"5.95161257585533,-7.30854872060392",0.496018235,1,7,0
Osvestmunnur,Metropolis,"5.317568713237,-7.47273327252585",0.513561717,3,17,0
Hilfhurmur,Metropolis,"4.4990917314144,-10.1607308600155",0.789639984,2,4,0
Geffur,Metropolis,"3.98349391351412,-9.96035365391826",0.709045687,4,20,0
Oppold,Metropolis,"3.26509775719074,-9.78551862116695",0.671349174,10,11,1
Tratokard,Metropolis,"3.1157059484675,-9.18778806475388",0.631806809,2,5,0
Lumegen,Metropolis,"2.91223832258421,-8.9401182213966",0.581070161,7,3,0
Gedugaud,Metropolis,"2.91285703187311,-9.37681736267545",0.736299025,2,6,1
Polstodur,Metropolis,"6.38297286658252,-7.7293924248096",0.836096517,2,6,0
Hebisa,Metropolis,"6.01819812840082,-7.84834425145643",0.880682024,0,8,0
Tollus,Metropolis,"6.3117337520846,-7.27029468303831",0.791879352,5,10,0
Ogoten,Metropolis,"6.58724404208367,-7.09397430658745",0.711089424,1,16,0
Earled,Metropolis,"6.33416104422546,-7.28853741100907",0.802079741,0,16,0
Aderkan,Metropolis,"6.86510778158288,-6.89499489793174",0.593935834,0,19,1
Ansher,Metropolis,"5.7183540241416,-7.77999048516132",0.877197461,0,8,0
Earwik,Metropolis,"4.06724809703438,-5.50730279534646",0.599299633,2,2,0
Finanar,Metropolis,"4.51877897272011,-5.35877504617479",0.532236872,2,13,1
Moselgi,Metropolis,"4.66404948600636,-6.31833062033361",0.669636091,3,5,0
Mateber,Metropolis,"4.66961676609109,-4.77320569534646",0.348948545,2,26,0
Iluin,Metropolis,"4.60145243812086,-6.71596058741962",0.744147215,0,6,0
Ofage,Metropolis,"5.36282976228603,-4.79324017893538",0.292495423,0,14,0
Josekorn,Metropolis,"2.4688006941095,-9.86613401377",0.644371202,5,13,0
Nifflung,Metropolis,"2.33297340605763,-9.37231645490145",0.752285749,1,14,0
Hakeri,Metropolis,"2.25785098956533,-9.04745214425201",0.723155302,5,12,0
Oraekja,Metropolis,"1.97309739613834,-9.25287981322731",0.683601877,0,6,0
Dantbeinn,Metropolis,"2.28423827862415,-10.1924851394935",0.726191402,5,6,1
Irgrus,Metropolis,"1.59718037312353,-9.14184761260361",0.672905984,1,13,0
Orduin,Metropolis,"4.28755715899729,-5.19659706928256",0.761926328,9,6,0
Engosi,Metropolis,"4.56916147800389,-5.59903656309207",0.775408838,0,6,0
Atonder,Metropolis,"4.74668175319888,-5.75725178422373",0.828136851,0,13,0
Hotrardik,Metropolis,"5.20391012477925,-5.66575895263271",0.736091645,1,14,0
Ridoner,Metropolis,"4.85021513837554,-5.35203067349637",0.718450184,1,5,0
Klaevik,Metropolis,"5.33713861313622,-5.10735358803225",0.608007873,1,18,0
Lirerim,Metropolis,"3.0919746584848,-3.99257040085503",0.614123553,0,7,0
Offikatlin,Metropolis,"2.64495075996201,-3.44089763799871",0.416438255,0,8,0
Diromitur,Metropolis,"3.64186191903371,-3.25213097885129",0.469726123,0,7,0
Eldjaerin,Metropolis,"3.86402563747342,-2.95400248703357",0.555307333,1,3,0
Erlendur,Metropolis,"3.40649306100533,-2.56522388834184",0.450740983,0,9,0
Aldik,Metropolis,"4.29324950514291,-2.40359822536237",0.744569471,2,3,0
Tabbetzur,Metropolis,"1.92908259388325,-3.16525492506626",0.271666336,1,6,0
Eurgrana,Metropolis,"4.79857829379978,-1.94424979965758",0.416024328,3,7,0
Frulegur,Metropolis,"3.55873343375408,-2.06497223105919",0.43432908,6,6,0
Hroduko,Metropolis,"4.19912256106344,-0.976437380821647",0.712585233,3,9,0
Hodrold,Metropolis,"4.2310309660944,-0.621516746755868",0.596073289,2,22,2
Odebeinn,Metropolis,"4.19714725258753,-0.123034935534246",0.307799963,4,1,0
Konora,Metropolis,"3.88334871575091,-0.0422556235949879",0.413523674,2,19,0
Erindur,Metropolis,"4.65749197680916,-0.558944528166902",0.603009295,4,13,0
Fahruni,Domain,"-0.904585350539498,-20.2387606664818",0.518156319,5,22,0
Sahda,Domain,"-1.41422652822061,-20.7368091375086",0.415743493,4,21,0
Naguton,Domain,"-1.77519539503421,-21.2619277952252",0.30969232,1,4,1
Ealur,Domain,"-0.72431201213294,-20.2934513306221",0.451700721,1,10,0
Shajarleg,Domain,"-1.39702709049195,-22.2000058438347",0.348580461,0,11,0
Basan,Domain,"-1.34349209216995,-22.7335892685859",0.304407034,0,17,0
Akila,Domain,"-2.85647319361974,-23.3079898500037",0.331138268,3,26,0
Amod,Domain,"-2.91644256623394,-24.1509029060278",0.295885821,2,13,0
Unefsih,Domain,"-12.8004919291207,-16.3097345052293",0.388206061,0,13,0
Mista,Domain,"-11.3179629484882,-15.7242089275145",0.537380342,2,12,0
